Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date,Location
420016,SOUTHERN PALMETTO HOSPITAL,PO BOX 588  811  REYNOLDS ROAD,BARNWELL,SC,29812,BARNWELL,8032591000,Emergency Department,OP_20,Door to diagnostic eval,30,381,,04/01/2013,03/31/2014,"PO BOX 588 811 REYNOLDS ROAD
BARNWELL, SC 29812
(33.255272328000046, -81.36059635799995)"
050689,SAN RAMON REGIONAL MEDICAL CTR,6001 NORRIS CANYON ROAD,SAN RAMON,CA,94583,CONTRA COSTA,9252759200,Emergency Department,OP_20,Door to diagnostic eval,27,379,,04/01/2013,03/31/2014,"6001 NORRIS CANYON ROAD
SAN RAMON, CA 94583
(37.77573933300005, -121.95902390199996)"
050067,OAK VALLEY DISTRICT HOSPITAL,350 S OAK AVE,OAKDALE,CA,95361,STANISLAUS,2098473011,Emergency Department,OP_20,Door to diagnostic eval,22,484,,04/01/2013,03/31/2014,"350 S OAK AVE
OAKDALE, CA 95361
(37.75786398500003, -120.86024714099995)"
450795,ST ANTHONY'S HOSPITAL,2807 LITTLE YORK RD,HOUSTON,TX,77093,HARRIS,7136972961,Emergency Department,OP_20,Door to diagnostic eval,45,188,3 - Results are based on a shorter time period than required.,04/01/2013,03/31/2014,"2807 LITTLE YORK RD
HOUSTON, TX 77093
(29.87107801600007, -95.34254000299995)"
050506,SIERRA VISTA REGIONAL MEDICAL CENTER,1010 MURRAY ST,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO,8505467600,Emergency Department,OP_20,Door to diagnostic eval,26,485,,04/01/2013,03/31/2014,"1010 MURRAY ST
SAN LUIS OBISPO, CA 93405
(35.29098763400003, -120.66643794899994)"
181321,WAYNE COUNTY HOSPITAL,166 HOSPITAL STREET,MONTICELLO,KY,42633,WAYNE,6063489343,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"166 HOSPITAL STREET
MONTICELLO, KY 42633
(36.82004370900006, -84.86707112399995)"
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,2 COULTER ROAD,CLIFTON SPRINGS,NY,14432,ONTARIO,3154629561,Emergency Department,OP_20,Door to diagnostic eval,40,385,,04/01/2013,03/31/2014,"2 COULTER ROAD
CLIFTON SPRINGS, NY 14432
(42.96010872000005, -77.13846348899995)"
340127,GRANVILLE HEALTH SYSTEMS,COLLEGE ST BOX 947,OXFORD,NC,27565,GRANVILLE,9196903000,Emergency Department,OP_20,Door to diagnostic eval,17,560,,04/01/2013,03/31/2014,"COLLEGE ST BOX 947
OXFORD, NC 27565
(36.324296539000045, -78.59503816499995)"
330245,ST ELIZABETH MEDICAL CENTER,2209 GENESEE STREET,UTICA,NY,13501,ONEIDA,3157988100,Emergency Department,OP_20,Door to diagnostic eval,35,420,,04/01/2013,03/31/2014,"2209 GENESEE STREET
UTICA, NY 13501
(43.08332336700005, -75.26775700799999)"
371316,STROUD REGIONAL MEDICAL CENTER,2308 HIGHWAY 66 WEST,STROUD,OK,74079,LINCOLN,9189683571,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"2308 HIGHWAY 66 WEST
STROUD, OK 74079
(35.74899423000005, -96.68587943099999)"
040051,DREW MEMORIAL HOSPITAL,778 SCOGIN DRIVE,MONTICELLO,AR,71655,DREW,8703672411,Emergency Department,OP_20,Door to diagnostic eval,15,390,,04/01/2013,03/31/2014,"778 SCOGIN DRIVE
MONTICELLO, AR 71655
(33.611110824000036, -91.81497827999999)"
130013,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,1512 TWELFTH AVENUE ROAD,NAMPA,ID,83686,CANYON,2084635000,Emergency Department,OP_20,Door to diagnostic eval,7,372,,04/01/2013,03/31/2014,"1512 TWELFTH AVENUE ROAD
NAMPA, ID 83686
(43.55305104900003, -116.57280124299996)"
140147,RICHLAND MEMORIAL HOSPITAL,800 EAST LOCUST,OLNEY,IL,62450,RICHLAND,6183952131,Emergency Department,OP_20,Door to diagnostic eval,22,419,,04/01/2013,03/31/2014,"800 EAST LOCUST
OLNEY, IL 62450
(38.735038141000075, -88.07701138399995)"
140113,PRESENCE COVENANT MEDICAL CENTER,1400 WEST PARK AVENUE,URBANA,IL,61801,CHAMPAIGN,2173372000,Emergency Department,OP_20,Door to diagnostic eval,28,383,,04/01/2013,03/31/2014,"1400 WEST PARK AVENUE
URBANA, IL 61801
(40.11742739700003, -88.22724855299998)"
490021,"CENTRA  HEALTH, INC",1920 ATHERHOLT ROAD,LYNCHBURG,VA,24501,LYNCHBURG CITY,4342004789,Emergency Department,OP_20,Door to diagnostic eval,93,371,,04/01/2013,03/31/2014,"1920 ATHERHOLT ROAD
LYNCHBURG, VA 24501
(37.413782264000076, -79.16975542099993)"
450447,NAVARRO REGIONAL HOSPITAL,3201 WEST HIGHWAY 22,CORSICANA,TX,75110,NAVARRO,9036546800,Emergency Department,OP_20,Door to diagnostic eval,21,416,,04/01/2013,03/31/2014,"3201 WEST HIGHWAY 22
CORSICANA, TX 75110
(32.084922282000036, -96.50253531399994)"
440032,WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL,851 LOCUST STREET,ROGERSVILLE,TN,37857,HAWKINS,4239217000,Emergency Department,OP_20,Door to diagnostic eval,24,366,,04/01/2013,03/31/2014,"851 LOCUST STREET
ROGERSVILLE, TN 37857
(36.39953368300007, -83.01333707499998)"
051314,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,KERN,7603792681,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"6412 LAUREL AVE
LAKE ISABELLA, CA 93240
(35.63532324400006, -118.40634892699995)"
490041,MARY IMMACULATE HOSPITAL,2 BERNARDINE DRIVE,NEWPORT NEWS,VA,23602,NEWPORT NEWS CITY,7578866000,Emergency Department,OP_20,Door to diagnostic eval,21,377,,04/01/2013,03/31/2014,"2 BERNARDINE DRIVE
NEWPORT NEWS, VA 23602
(37.145938398000055, -76.51179740999999)"
520109,MILE BLUFF MEDICAL CENTER,1050 DIVISION ST,MAUSTON,WI,53948,JUNEAU,6088476161,Emergency Department,OP_20,Door to diagnostic eval,3,433,,04/01/2013,03/31/2014,"1050 DIVISION ST
MAUSTON, WI 53948
(43.782909378000056, -90.07677227599999)"
390119,MOSES TAYLOR HOSPITAL,700 QUINCY AVENUE,SCRANTON,PA,18510,LACKAWANNA,5703402100,Emergency Department,OP_20,Door to diagnostic eval,48,382,,04/01/2013,03/31/2014,"700 QUINCY AVENUE
SCRANTON, PA 18510
(41.41027351200006, -75.65125100999995)"
010039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,MADISON,2562651000,Emergency Department,OP_20,Door to diagnostic eval,50,364,,04/01/2013,03/31/2014,"101 SIVLEY RD
HUNTSVILLE, AL 35801
(34.72108061800003, -86.58128515799996)"
060012,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,1008 MINNEQUA AVE,PUEBLO,CO,81004,PUEBLO,7195574000,Emergency Department,OP_20,Door to diagnostic eval,33,498,,04/01/2013,03/31/2014,"1008 MINNEQUA AVE
PUEBLO, CO 81004
(38.23316401900007, -104.62429152299995)"
050471,GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,2139772121,Emergency Department,OP_20,Door to diagnostic eval,33,413,,04/01/2013,03/31/2014,"1225 WILSHIRE BOULEVARD
LOS ANGELES, CA 90017
(34.05325613600007, -118.26536141199995)"
231325,MIDMICHIGAN MEDICAL CENTER-GLADWIN,515 QUARTER STREET,GLADWIN,MI,48624,GLADWIN,9894269286,Emergency Department,OP_20,Door to diagnostic eval,29,405,,04/01/2013,03/31/2014,"515 QUARTER STREET
GLADWIN, MI 48624
(43.97561163100005, -84.49532466599999)"
240047,ST LUKES HOSPITAL,915 EAST 1ST STREET,DULUTH,MN,55805,SAINT LOUIS,2182495555,Emergency Department,OP_20,Door to diagnostic eval,40,442,,04/01/2013,03/31/2014,"915 EAST 1ST STREET
DULUTH, MN 55805
(46.79629340500003, -92.08803870199995)"
140040,GALESBURG COTTAGE HOSPITAL,695 N KELLOGG ST,GALESBURG,IL,61401,KNOX,3093454555,Emergency Department,OP_20,Door to diagnostic eval,17,418,,04/01/2013,03/31/2014,"695 N KELLOGG ST
GALESBURG, IL 61401
(40.95578018300006, -90.36616439699998)"
231320,MERCY HEALTH LAKESHORE CAMPUS,72 SOUTH STATE STREET,SHELBY,MI,49455,OCEANA,2318612156,Emergency Department,OP_20,Door to diagnostic eval,8,380,,04/01/2013,03/31/2014,"72 SOUTH STATE STREET
SHELBY, MI 49455
(43.60756624600003, -86.36467305999997)"
100284,WESTCHESTER GENERAL HOSPITAL,2500 SW 75TH AVE,MIAMI,FL,33155,MIAMI-DADE,3052639270,Emergency Department,OP_20,Door to diagnostic eval,30,934,,04/01/2013,03/31/2014,"2500 SW 75TH AVE
MIAMI, FL 33155
(25.747113252000076, -80.31725757099997)"
390323,ADVANCED SURGICAL HOSPITAL,100 TRICH DRIVE,WASHINGTON,PA,15301,WASHINGTON,7248840710,Emergency Department,OP_20,Door to diagnostic eval,32,12,,04/01/2013,03/31/2014,"100 TRICH DRIVE
WASHINGTON, PA 15301
(40.15598483200006, -80.27951227499995)"
670046,USMD HOSPITAL  AT FORT WORTH LP,5900 ALTAMESA BLVD,FORT WORTH,TX,76132,TARRANT,8174339100,Emergency Department,OP_20,Door to diagnostic eval,20,247,,04/01/2013,03/31/2014,"5900 ALTAMESA BLVD
FORT WORTH, TX 76132
(32.64375178300003, -97.40774428699996)"
050111,TEMPLE COMMUNITY HOSPITAL,235 N HOOVER ST,LOS ANGELES,CA,90004,LOS ANGELES,2133827252,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"235 N HOOVER ST
LOS ANGELES, CA 90004
(34.07531649200007, -118.28370121599994)"
150149,WOMEN'S HOSPITAL THE,4199 GATEWAY BLVD,NEWBURGH,IN,47630,WARRICK,8128424200,Emergency Department,OP_20,Door to diagnostic eval,10,454,,04/01/2013,03/31/2014,"4199 GATEWAY BLVD
NEWBURGH, IN 47630
(37.975804467000046, -87.44599714699996)"
220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,02114,SUFFOLK,6177262000,Emergency Department,OP_20,Door to diagnostic eval,9,396,,04/01/2013,03/31/2014,"55 FRUIT STREET
BOSTON, MA 02114
(42.36244232000007, -71.06932347499998)"
440180,JELLICO COMMUNITY HOSPITAL,188 HOSPITAL LANE,JELLICO,TN,37762,CAMPBELL,4237847252,Emergency Department,OP_20,Door to diagnostic eval,41,367,,04/01/2013,03/31/2014,"188 HOSPITAL LANE
JELLICO, TN 37762
(36.57350770200003, -84.12724646699996)"
040132,LEO N LEVI NATIONAL ARTHRITIS HOSPITAL,300 PROSPECT AVE,HOT SPRINGS,AR,71901,GARLAND,5016241281,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"300 PROSPECT AVE
HOT SPRINGS, AR 71901
(34.50962648700005, -93.05747182899995)"
370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,1401 MORRIS DRIVE,OKMULGEE,OK,74447,OKMULGEE,9187564233,Emergency Department,OP_20,Door to diagnostic eval,23,375,,04/01/2013,03/31/2014,"1401 MORRIS DRIVE
OKMULGEE, OK 74447
(35.61042156600007, -95.95317846999995)"
450352,HUNT REGIONAL MEDICAL CENTER,4215 JOE RAMSEY BLVD,GREENVILLE,TX,75401,HUNT,9034085000,Emergency Department,OP_20,Door to diagnostic eval,33,408,,04/01/2013,03/31/2014,"4215 JOE RAMSEY BLVD
GREENVILLE, TX 75401
(33.12343492100007, -96.12338031799999)"
391305,TROY COMMUNITY HOSPITAL,275 GUTHRIE DRIVE,TROY,PA,16947,BRADFORD,5702972121,Emergency Department,OP_20,Door to diagnostic eval,14,496,,04/01/2013,03/31/2014,"275 GUTHRIE DRIVE
TROY, PA 16947
(41.77601754400007, -76.78777569199997)"
100307,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,4201 BELFORT RD,JACKSONVILLE,FL,32216,DUVAL,9042963700,Emergency Department,OP_20,Door to diagnostic eval,31,401,,04/01/2013,03/31/2014,"4201 BELFORT RD
JACKSONVILLE, FL 32216
(30.253705867000065, -81.58402895499995)"
140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,701 WEST NORTH AVE,MELROSE PARK,IL,60160,COOK,7084504924,Emergency Department,OP_20,Door to diagnostic eval,97,180,,04/01/2013,03/31/2014,"701 WEST NORTH AVE
MELROSE PARK, IL 60160
(41.908288595000045, -87.84270063799994)"
370158,PURCELL MUNICIPAL HOSPITAL,1500 NORTH GREEN AVENUE,PURCELL,OK,73080,MCCLAIN,4055276524,Emergency Department,OP_20,Door to diagnostic eval,25,382,,04/01/2013,03/31/2014,"1500 NORTH GREEN AVENUE
PURCELL, OK 73080
(35.028776926000035, -97.36583665299997)"
360091,MEDINA HOSPITAL,1000 EAST WASHINGTON STREET,MEDINA,OH,44256,MEDINA,3307251000,Emergency Department,OP_20,Door to diagnostic eval,14,414,,04/01/2013,03/31/2014,"1000 EAST WASHINGTON STREET
MEDINA, OH 44256
(41.13885356600008, -81.83678427499996)"
330222,SARATOGA HOSPITAL,211 CHURCH STREET,SARATOGA SPRINGS,NY,12866,SARATOGA,5185873222,Emergency Department,OP_20,Door to diagnostic eval,42,428,,04/01/2013,03/31/2014,"211 CHURCH STREET
SARATOGA SPRINGS, NY 12866
(43.08479713600008, -73.79692112399994)"
340042,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,JACKSONVILLE,NC,28540,ONSLOW,9105772345,Emergency Department,OP_20,Door to diagnostic eval,37,1810,,04/01/2013,03/31/2014,"317 WESTERN BOULEVARD
JACKSONVILLE, NC 28540
(34.762466103000065, -77.38265882599995)"
380033,SACRED HEART UNIVERSITY DISTRICT,1255 HILYARD STREET,EUGENE,OR,97401,LANE,5416867300,Emergency Department,OP_20,Door to diagnostic eval,45,659,,04/01/2013,03/31/2014,"1255 HILYARD STREET
EUGENE, OR 97401
(44.04601576300007, -123.08208360999998)"
440070,DECATUR COUNTY GENERAL HOSPITAL,969 TENNESSEE AVE S,PARSONS,TN,38363,DECATUR,7318473031,Emergency Department,OP_20,Door to diagnostic eval,17,340,,04/01/2013,03/31/2014,"969 TENNESSEE AVE S
PARSONS, TN 38363
(35.63645152300006, -88.12304387899997)"
100080,JFK MEDICAL CENTER,5301 S CONGRESS AVE,ATLANTIS,FL,33462,PALM BEACH,5619657300,Emergency Department,OP_20,Door to diagnostic eval,10,527,,04/01/2013,03/31/2014,"5301 S CONGRESS AVE
ATLANTIS, FL 33462
(26.597037585000066, -80.09124620799997)"
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Emergency Department,OP_20,Door to diagnostic eval,39,342,,04/01/2013,03/31/2014,"4401 WORNALL ROAD
KANSAS CITY, MO 64111
(39.04592238600003, -94.59012896599995)"
320004,GERALD CHAMPION REGIONAL MEDICAL CENTER,2669 NORTH SCENIC DRIVE,ALAMOGORDO,NM,88310,OTERO,5754396100,Emergency Department,OP_20,Door to diagnostic eval,26,395,,04/01/2013,03/31/2014,"2669 NORTH SCENIC DRIVE
ALAMOGORDO, NM 88310
(32.92665975500006, -105.93373139199997)"
420036,SPRINGS MEMORIAL HOSPITAL,800 W MEETING ST,LANCASTER,SC,29720,LANCASTER,8032861481,Emergency Department,OP_20,Door to diagnostic eval,26,419,,04/01/2013,03/31/2014,"800 W MEETING ST
LANCASTER, SC 29720
(34.71686782900008, -80.78736320099995)"
451377,REEVES COUNTY HOSPITAL DISTRICT,2323 TEXAS STREET,PECOS,TX,79772,REEVES,4324473551,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"2323 TEXAS STREET
PECOS, TX 79772
(31.401773780000042, -103.51282219399997)"
030043,SIERRA VISTA REGIONAL HEALTH CENTER,300 EL CAMINO REAL,SIERRA VISTA,AZ,85635,COCHISE,5204173001,Emergency Department,OP_20,Door to diagnostic eval,52,432,,04/01/2013,03/31/2014,"300 EL CAMINO REAL
SIERRA VISTA, AZ 85635
(31.551389888000074, -110.27237383899995)"
360210,GRADY MEMORIAL HOSPITAL,561 WEST CENTRAL AVENUE,DELAWARE,OH,43015,DELAWARE,7403685145,Emergency Department,OP_20,Door to diagnostic eval,20,582,,04/01/2013,03/31/2014,"561 WEST CENTRAL AVENUE
DELAWARE, OH 43015
(40.30569389500005, -83.08781894599997)"
251334,CHOCTAW REGIONAL MEDICAL CENTER,8613 MS HWY 12,ACKERMAN,MS,39735,CHOCTAW,6622854400,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"8613 MS HWY 12
ACKERMAN, MS 39735
(33.31876133500003, -89.18180849399994)"
050224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,ONE HOAG DRIVE,NEWPORT BEACH,CA,92663,ORANGE,9496458600,Emergency Department,OP_20,Door to diagnostic eval,38,267,,04/01/2013,03/31/2014,"ONE HOAG DRIVE
NEWPORT BEACH, CA 92663
(33.625259130000074, -117.92949428699995)"
220174,MERRIMACK VALLEY HOSPITAL,140 LINCOLN AVENUE,HAVERHILL,MA,01830,ESSEX,9783742000,Emergency Department,OP_20,Door to diagnostic eval,64,246,,04/01/2013,03/31/2014,"140 LINCOLN AVENUE
HAVERHILL, MA 01830
(42.762575592000076, -71.04519233999997)"
520030,ASPIRUS WAUSAU HOSPITAL,333 PINE RIDGE BLVD,WAUSAU,WI,54401,MARATHON,7158472121,Emergency Department,OP_20,Door to diagnostic eval,11,378,,04/01/2013,03/31/2014,"333 PINE RIDGE BLVD
WAUSAU, WI 54401
(44.965473159000055, -89.67039935199995)"
010029,EAST ALABAMA MEDICAL CENTER,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347493411,Emergency Department,OP_20,Door to diagnostic eval,53,478,,04/01/2013,03/31/2014,"2000 PEPPERELL PARKWAY
OPELIKA, AL 36801
(32.63808805900004, -85.40445272799997)"
450039,JPS HEALTH NETWORK,1500 S MAIN ST,FORT WORTH,TX,76104,TARRANT,8179213431,Emergency Department,OP_20,Door to diagnostic eval,58,382,,04/01/2013,03/31/2014,"1500 S MAIN ST
FORT WORTH, TX 76104
(32.72647153100007, -97.32645356299997)"
251320,CLAIBORNE COUNTY HOSPITAL,123 MCCOMB AVENUE,PORT GIBSON,MS,39150,CLAIBORNE,6014375141,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"123 MCCOMB AVENUE
PORT GIBSON, MS 39150
(31.945953563000046, -90.98505558599999)"
450104,GUADALUPE REGIONAL MEDICAL CENTER,1215 E COURT ST,SEGUIN,TX,78155,GUADALUPE,8303792411,Emergency Department,OP_20,Door to diagnostic eval,29,373,,04/01/2013,03/31/2014,"1215 E COURT ST
SEGUIN, TX 78155
(29.569053429000064, -97.94775009099999)"
310108,JFK MEDICAL CTR - ANTHONY M. YELENCSICS COMMUNITY,65 JAMES STREET,EDISON,NJ,08818,MIDDLESEX,7323217000,Emergency Department,OP_20,Door to diagnostic eval,38,421,,04/01/2013,03/31/2014,"65 JAMES STREET
EDISON, NJ 08818
(40.55782386000004, -74.34988725799997)"
191323,RICHLAND PARISH HOSPITAL-DELHI,407 CINCINNATI STREET,DELHI,LA,71232,RICHLAND,3188785171,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"407 CINCINNATI STREET
DELHI, LA 71232
(32.45315217700005, -91.49402389199997)"
370029,INTEGRIS CLINTON REGIONAL HOSPITAL,100 NORTH 30TH STREET,CLINTON,OK,73601,CUSTER,5803232363,Emergency Department,OP_20,Door to diagnostic eval,21,784,,04/01/2013,03/31/2014,"100 NORTH 30TH STREET
CLINTON, OK 73601
(35.51457221000004, -98.99690808399998)"
140118,METROSOUTH MEDICAL CENTER,12935 S GREGORY,BLUE ISLAND,IL,60406,COOK,7085972000,Emergency Department,OP_20,Door to diagnostic eval,27,425,,04/01/2013,03/31/2014,"12935 S GREGORY
BLUE ISLAND, IL 60406
(41.658163898000055, -87.67823814899998)"
340004,HIGH POINT REGIONAL HOSPITAL,601 N ELM ST,HIGH POINT,NC,27261,GUILFORD,3368786000,Emergency Department,OP_20,Door to diagnostic eval,54,404,,04/01/2013,03/31/2014,"601 N ELM ST
HIGH POINT, NC 27261
(35.963018857000066, -80.01216458799996)"
100034,MOUNT SINAI MEDICAL CENTER,4300 ALTON RD,MIAMI BEACH,FL,33140,MIAMI-DADE,3056742121,Emergency Department,OP_20,Door to diagnostic eval,29,332,,04/01/2013,03/31/2014,"4300 ALTON RD
MIAMI BEACH, FL 33140
(25.815225783000074, -80.13785535799997)"
050324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,9888 GENESEE AVENUE,LA JOLLA,CA,92037,SAN DIEGO,8586264123,Emergency Department,OP_20,Door to diagnostic eval,14,409,,04/01/2013,03/31/2014,"9888 GENESEE AVENUE
LA JOLLA, CA 92037
(32.885658111000055, -117.22317905799997)"
230093,SPECTRUM HEALTH BIG RAPIDS HOSPITAL,605 OAK STREET,BIG RAPIDS,MI,49307,MECOSTA,2317968691,Emergency Department,OP_20,Door to diagnostic eval,30,494,,04/01/2013,03/31/2014,"605 OAK STREET
BIG RAPIDS, MI 49307
(43.69313098300006, -85.47569734999996)"
390226,PENNSYLVANIA HOSP OF THE UNIV OF PA HEALTH SYS,800 SPRUCE STREET,PHILADELPHIA,PA,19107,PHILADELPHIA,2158293000,Emergency Department,OP_20,Door to diagnostic eval,44,174,,04/01/2013,03/31/2014,"800 SPRUCE STREET
PHILADELPHIA, PA 19107
(39.94579364900005, -75.15552360699996)"
100099,LAKE WALES MEDICAL CENTER,410 S 11TH ST,LAKE WALES,FL,33853,POLK,8636761433,Emergency Department,OP_20,Door to diagnostic eval,21,431,,04/01/2013,03/31/2014,"410 S 11TH ST
LAKE WALES, FL 33853
(27.89585035600004, -81.56470173199995)"
191306,WEST FELICIANA PARISH HOSPITAL,5266 COMMERCE STREET,SAINT FRANCISVILLE,LA,70775,WEST FELICIANA,2256353811,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"5266 COMMERCE STREET
SAINT FRANCISVILLE, LA 70775
(30.782650623000052, -91.36605874199995)"
360131,ALLIANCE COMMUNITY HOSPITAL,200 EAST STATE STREET,ALLIANCE,OH,44601,STARK,3305967527,Emergency Department,OP_20,Door to diagnostic eval,22,377,,04/01/2013,03/31/2014,"200 EAST STATE STREET
ALLIANCE, OH 44601
(40.90172089300006, -81.10231899899998)"
450236,HOPKINS COUNTY MEMORIAL HOSPITAL,115 AIRPORT RD,SULPHUR SPRINGS,TX,75482,HOPKINS,9038857671,Emergency Department,OP_20,Door to diagnostic eval,21,504,,04/01/2013,03/31/2014,"115 AIRPORT RD
SULPHUR SPRINGS, TX 75482
(33.156315111000026, -95.60012823899996)"
320003,ALTA VISTA REGIONAL HOSPITAL,104 LEGION DRIVE,LAS VEGAS,NM,87701,SAN MIGUEL,5054263930,Emergency Department,OP_20,Door to diagnostic eval,23,421,,04/01/2013,03/31/2014,"104 LEGION DRIVE
LAS VEGAS, NM 87701
(35.621838068000045, -105.21071625999997)"
140088,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,5841 SOUTH MARYLAND,CHICAGO,IL,60637,COOK,7737021000,Emergency Department,OP_20,Door to diagnostic eval,66,364,,04/01/2013,03/31/2014,"5841 SOUTH MARYLAND
CHICAGO, IL 60637
(41.78881314200004, -87.60488815299999)"
100189,NORTHWEST MEDICAL CENTER,2801 N STATE RD 7,MARGATE,FL,33063,BROWARD,9549740400,Emergency Department,OP_20,Door to diagnostic eval,7,502,,04/01/2013,03/31/2014,"2801 N STATE RD 7
MARGATE, FL 33063
(26.262690228000054, -80.20175053699995)"
151304,RUSH MEMORIAL HOSPITAL,1300 N MAIN ST,RUSHVILLE,IN,46173,RUSH,7659327513,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"1300 N MAIN ST
RUSHVILLE, IN 46173
(39.62143092800005, -85.44475493699997)"
050763,SILVER LAKE MEDICAL CENTER,1711 WEST TEMPLE STREET,LOS ANGELES,CA,90026,LOS ANGELES,2139896123,Emergency Department,OP_20,Door to diagnostic eval,Not Available,Not Available,5 - Results are not available for this reporting period.,04/01/2013,03/31/2014,"1711 WEST TEMPLE STREET
LOS ANGELES, CA 90026
(34.06877794800005, -118.26336828799998)"
060100,"MEDICAL CENTER OF AURORA, THE",1501 S POTOMAC ST,AURORA,CO,80012,ARAPAHOE,3036952600,Emergency Department,OP_20,Door to diagnostic eval,8,511,,04/01/2013,03/31/2014,"1501 S POTOMAC ST
AURORA, CO 80012
(39.69122002800003, -104.83118666899998)"
